Level,DepthID,VIEW_TIME,SubjID
3,2.0,4.70325136,d5338be4d0351599ae30aaa12c04c40d
3,2.0,3.13585067,d5338be4d0351599ae30aaa12c04c40d
3,3.0,2.23463941,d5338be4d0351599ae30aaa12c04c40d
3,2.0,5.037189,d5338be4d0351599ae30aaa12c04c40d
3,3.0,2.23497272,d5338be4d0351599ae30aaa12c04c40d
3,3.0,2.985652,d5338be4d0351599ae30aaa12c04c40d
3,3.0,1.95129335,d5338be4d0351599ae30aaa12c04c40d
3,3.0,3.3190248,d5338be4d0351599ae30aaa12c04c40d
3,2.0,3.33588648,d5338be4d0351599ae30aaa12c04c40d
3,3.0,2.56862736,d5338be4d0351599ae30aaa12c04c40d
3,1.0,4.30318832,d5338be4d0351599ae30aaa12c04c40d
1,3.0,3.87697053,f97634089cadab79c78a262b9fcfb71a
1,2.0,2.65023565,f97634089cadab79c78a262b9fcfb71a
1,2.0,2.66693449,f97634089cadab79c78a262b9fcfb71a
1,1.0,2.70161,f97634089cadab79c78a262b9fcfb71a
1,3.0,2.56693745,f97634089cadab79c78a262b9fcfb71a
1,1.0,1.71788049,f97634089cadab79c78a262b9fcfb71a
1,1.0,3.18612719,f97634089cadab79c78a262b9fcfb71a
1,3.0,3.66738582,f97634089cadab79c78a262b9fcfb71a
1,1.0,7.63755131,f97634089cadab79c78a262b9fcfb71a
1,2.0,1.8007642,f97634089cadab79c78a262b9fcfb71a
1,3.0,2.500126,f97634089cadab79c78a262b9fcfb71a
1,1.0,5.06766462,f97634089cadab79c78a262b9fcfb71a
1,3.0,3.76833773,f97634089cadab79c78a262b9fcfb71a
1,1.0,1.1671325,f97634089cadab79c78a262b9fcfb71a
1,1.0,6.068422,f97634089cadab79c78a262b9fcfb71a
1,3.0,1.56735039,f97634089cadab79c78a262b9fcfb71a
1,1.0,3.6014936,f97634089cadab79c78a262b9fcfb71a
1,2.0,1.38301384,f97634089cadab79c78a262b9fcfb71a
1,1.0,3.8683722,f97634089cadab79c78a262b9fcfb71a
1,2.0,2.884599,f97634089cadab79c78a262b9fcfb71a
1,3.0,4.28408241,f97634089cadab79c78a262b9fcfb71a
1,2.0,2.75119829,f97634089cadab79c78a262b9fcfb71a
1,2.0,2.01754475,f97634089cadab79c78a262b9fcfb71a
1,2.0,1.90046251,f97634089cadab79c78a262b9fcfb71a
1,3.0,2.4168380000000003,f97634089cadab79c78a262b9fcfb71a
1,3.0,2.25062013,f97634089cadab79c78a262b9fcfb71a
1,2.0,2.61662316,f97634089cadab79c78a262b9fcfb71a
1,2.0,2.98509455,f97634089cadab79c78a262b9fcfb71a
1,3.0,1.667403,f97634089cadab79c78a262b9fcfb71a
1,1.0,1.93400335,f97634089cadab79c78a262b9fcfb71a
2,3.0,2.11098528,f97634089cadab79c78a262b9fcfb71a
2,3.0,1.53403115,f97634089cadab79c78a262b9fcfb71a
2,1.0,1.33439112,f97634089cadab79c78a262b9fcfb71a
2,3.0,4.8521347000000015,f97634089cadab79c78a262b9fcfb71a
2,2.0,3.001292,f97634089cadab79c78a262b9fcfb71a
2,1.0,2.20101953,f97634089cadab79c78a262b9fcfb71a
2,1.0,3.234721,f97634089cadab79c78a262b9fcfb71a
2,3.0,4.718642,f97634089cadab79c78a262b9fcfb71a
2,1.0,8.937257,f97634089cadab79c78a262b9fcfb71a
2,1.0,4.55197334,f97634089cadab79c78a262b9fcfb71a
2,3.0,4.18512154,f97634089cadab79c78a262b9fcfb71a
2,3.0,6.1026926,f97634089cadab79c78a262b9fcfb71a
2,1.0,3.80164838,f97634089cadab79c78a262b9fcfb71a
2,2.0,3.75163269,f97634089cadab79c78a262b9fcfb71a
2,1.0,3.5015110000000003,f97634089cadab79c78a262b9fcfb71a
2,1.0,3.15133524,f97634089cadab79c78a262b9fcfb71a
2,3.0,1.76736784,f97634089cadab79c78a262b9fcfb71a
2,3.0,4.63528967,f97634089cadab79c78a262b9fcfb71a
2,3.0,2.58446836,f97634089cadab79c78a262b9fcfb71a
2,2.0,1.73409474,f97634089cadab79c78a262b9fcfb71a
2,1.0,3.984984,f97634089cadab79c78a262b9fcfb71a
2,1.0,1.80077851,f97634089cadab79c78a262b9fcfb71a
2,1.0,3.4181449999999995,f97634089cadab79c78a262b9fcfb71a
2,3.0,3.73483658,f97634089cadab79c78a262b9fcfb71a
2,2.0,4.235159,f97634089cadab79c78a262b9fcfb71a
2,2.0,1.61735618,f97634089cadab79c78a262b9fcfb71a
2,2.0,4.11851072,f97634089cadab79c78a262b9fcfb71a
2,1.0,2.61780143,f97634089cadab79c78a262b9fcfb71a
2,2.0,1.25055981,f97634089cadab79c78a262b9fcfb71a
2,1.0,1.10044909,f97634089cadab79c78a262b9fcfb71a
3,1.0,5.28986,f97634089cadab79c78a262b9fcfb71a
3,2.0,0.521116853,f97634089cadab79c78a262b9fcfb71a
3,3.0,1.75034237,f97634089cadab79c78a262b9fcfb71a
3,1.0,1.35032415,f97634089cadab79c78a262b9fcfb71a
3,3.0,9.23778248,f97634089cadab79c78a262b9fcfb71a
3,3.0,4.71824026,f97634089cadab79c78a262b9fcfb71a
3,2.0,10.3875074,f97634089cadab79c78a262b9fcfb71a
3,2.0,4.16879368,f97634089cadab79c78a262b9fcfb71a
3,3.0,5.35105562,f97634089cadab79c78a262b9fcfb71a
3,3.0,2.08374429,f97634089cadab79c78a262b9fcfb71a
3,2.0,2.5340414,f97634089cadab79c78a262b9fcfb71a
3,3.0,4.37261343,f97634089cadab79c78a262b9fcfb71a
3,3.0,1.71759975,f97634089cadab79c78a262b9fcfb71a
3,2.0,1.70016086,f97634089cadab79c78a262b9fcfb71a
3,2.0,3.684995,f97634089cadab79c78a262b9fcfb71a
3,1.0,2.1004622000000004,f97634089cadab79c78a262b9fcfb71a
3,1.0,1.88321483,f97634089cadab79c78a262b9fcfb71a
3,2.0,3.21672416,f97634089cadab79c78a262b9fcfb71a
3,3.0,7.83735847,f97634089cadab79c78a262b9fcfb71a
3,1.0,1.85548449,f97634089cadab79c78a262b9fcfb71a
3,1.0,2.8012650000000003,f97634089cadab79c78a262b9fcfb71a
3,3.0,2.83552718,f97634089cadab79c78a262b9fcfb71a
3,3.0,1.05051422,f97634089cadab79c78a262b9fcfb71a
3,2.0,3.05131483,f97634089cadab79c78a262b9fcfb71a
3,3.0,1.16718936,f97634089cadab79c78a262b9fcfb71a
3,1.0,1.70114481,f97634089cadab79c78a262b9fcfb71a
3,1.0,2.41853642,f97634089cadab79c78a262b9fcfb71a
3,1.0,1.35053945,f97634089cadab79c78a262b9fcfb71a
3,2.0,2.46858048,f97634089cadab79c78a262b9fcfb71a
1,1.0,2.90419149,88d5b49437936126619805f9580ba058
1,3.0,2.88436651,88d5b49437936126619805f9580ba058
1,2.0,1.78380322,88d5b49437936126619805f9580ba058
1,1.0,2.68451524,88d5b49437936126619805f9580ba058
1,3.0,1.98371553,88d5b49437936126619805f9580ba058
1,1.0,1.66706192,88d5b49437936126619805f9580ba058
1,3.0,2.79992867,88d5b49437936126619805f9580ba058
1,1.0,1.85032606,88d5b49437936126619805f9580ba058
1,1.0,1.88411176,88d5b49437936126619805f9580ba058
1,2.0,3.11750817,88d5b49437936126619805f9580ba058
1,3.0,1.6502769,88d5b49437936126619805f9580ba058
1,3.0,5.00154161,88d5b49437936126619805f9580ba058
1,2.0,1.83366477,88d5b49437936126619805f9580ba058
1,3.0,1.7838136000000002,88d5b49437936126619805f9580ba058
1,2.0,2.03397584,88d5b49437936126619805f9580ba058
1,3.0,2.11723161,88d5b49437936126619805f9580ba058
1,3.0,5.468927,88d5b49437936126619805f9580ba058
1,1.0,1.800148,88d5b49437936126619805f9580ba058
1,3.0,1.35061932,88d5b49437936126619805f9580ba058
1,2.0,4.43426371,88d5b49437936126619805f9580ba058
1,3.0,1.13382757,88d5b49437936126619805f9580ba058
1,2.0,1.41682291,88d5b49437936126619805f9580ba058
1,2.0,1.48316,88d5b49437936126619805f9580ba058
1,2.0,1.35013235,88d5b49437936126619805f9580ba058
1,1.0,2.401048,88d5b49437936126619805f9580ba058
1,1.0,1.68374515,88d5b49437936126619805f9580ba058
1,2.0,1.133416,88d5b49437936126619805f9580ba058
1,1.0,4.3506290000000005,88d5b49437936126619805f9580ba058
1,1.0,3.31751466,88d5b49437936126619805f9580ba058
1,2.0,2.31758261,88d5b49437936126619805f9580ba058
2,1.0,3.95503926,88d5b49437936126619805f9580ba058
2,2.0,3.13410354,88d5b49437936126619805f9580ba058
2,3.0,2.96758318,88d5b49437936126619805f9580ba058
2,1.0,2.76796842,88d5b49437936126619805f9580ba058
2,3.0,7.26829243,88d5b49437936126619805f9580ba058
2,3.0,1.86653793,88d5b49437936126619805f9580ba058
2,1.0,5.368745,88d5b49437936126619805f9580ba058
2,2.0,2.11746621,88d5b49437936126619805f9580ba058
2,1.0,1.9338299,88d5b49437936126619805f9580ba058
2,3.0,2.15012455,88d5b49437936126619805f9580ba058
2,2.0,1.45035863,88d5b49437936126619805f9580ba058
2,2.0,2.31791162,88d5b49437936126619805f9580ba058
2,1.0,3.16757631,88d5b49437936126619805f9580ba058
2,1.0,1.76726365,88d5b49437936126619805f9580ba058
2,1.0,5.46786451,88d5b49437936126619805f9580ba058
2,2.0,4.31812763,88d5b49437936126619805f9580ba058
2,3.0,4.300907,88d5b49437936126619805f9580ba058
2,1.0,2.48421884,88d5b49437936126619805f9580ba058
2,2.0,3.38419223,88d5b49437936126619805f9580ba058
2,1.0,2.41740346,88d5b49437936126619805f9580ba058
2,3.0,3.86765957,88d5b49437936126619805f9580ba058
2,1.0,2.36760163,88d5b49437936126619805f9580ba058
2,1.0,4.51853561,88d5b49437936126619805f9580ba058
2,1.0,3.61779976,88d5b49437936126619805f9580ba058
2,1.0,1.58394229,88d5b49437936126619805f9580ba058
2,3.0,2.6174283,88d5b49437936126619805f9580ba058
2,3.0,1.7342959999999998,88d5b49437936126619805f9580ba058
2,2.0,1.95015144,88d5b49437936126619805f9580ba058
2,3.0,2.23406363,88d5b49437936126619805f9580ba058
2,3.0,4.10084248,88d5b49437936126619805f9580ba058
3,3.0,3.91799331,88d5b49437936126619805f9580ba058
3,2.0,4.30136633,88d5b49437936126619805f9580ba058
3,2.0,3.200606,88d5b49437936126619805f9580ba058
3,3.0,5.701752,88d5b49437936126619805f9580ba058
3,3.0,1.834111,88d5b49437936126619805f9580ba058
3,1.0,2.10055351,88d5b49437936126619805f9580ba058
3,2.0,6.21856546,88d5b49437936126619805f9580ba058
3,1.0,1.78414047,88d5b49437936126619805f9580ba058
3,2.0,5.91849375,88d5b49437936126619805f9580ba058
3,3.0,1.88479745,88d5b49437936126619805f9580ba058
3,1.0,1.94978333,88d5b49437936126619805f9580ba058
3,3.0,3.15117884,88d5b49437936126619805f9580ba058
3,3.0,2.73411059,88d5b49437936126619805f9580ba058
3,1.0,2.851011,88d5b49437936126619805f9580ba058
3,3.0,2.28399873,88d5b49437936126619805f9580ba058
3,1.0,3.01757026,88d5b49437936126619805f9580ba058
3,1.0,7.068988,88d5b49437936126619805f9580ba058
3,3.0,7.885683999999999,88d5b49437936126619805f9580ba058
3,2.0,2.717647,88d5b49437936126619805f9580ba058
3,1.0,4.08469629,88d5b49437936126619805f9580ba058
3,2.0,5.218284,88d5b49437936126619805f9580ba058
3,3.0,2.634106,88d5b49437936126619805f9580ba058
3,2.0,5.55173826,88d5b49437936126619805f9580ba058
3,3.0,2.800719,88d5b49437936126619805f9580ba058
3,3.0,2.85056615,88d5b49437936126619805f9580ba058
3,2.0,2.83453059,88d5b49437936126619805f9580ba058
3,1.0,4.23457575,88d5b49437936126619805f9580ba058
3,1.0,3.56788826,88d5b49437936126619805f9580ba058
3,3.0,2.11751747,88d5b49437936126619805f9580ba058
1,2.0,4.284695,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,7.80744362,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,2.8712368,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,3.1226213,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,2.73677254,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,4.550122,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,3.79459119,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,6.279934,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,10.2589579,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,2.46817827,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,4.21437359,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,7.589305,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,3.60992646,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,4.718117,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,7.47164965,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,3.76107025,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,2.35057855,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,1.76293433,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,2.41781569,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,4.9196105,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,5.389749,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,3.5259940000000003,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,4.180831,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,5.574408,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,6.514684,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,4.785188,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,2.871216,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,2.92161942,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,2.18279576,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,3.12310171,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,11.941005699999998,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,8.378588,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,5.943824,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,4.634178,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,4.835522,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,3.12302065,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,5.137856,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,7.253439,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,3.99611688,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,6.48099661,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,20.0473785,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,3.08928847,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,3.240538,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,6.430863,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,24.9506245,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,5.490499,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,7.3710413,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,6.04456663,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,8.563113000000001,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,7.75717974,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,8.109789,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,4.46625566,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,4.600594,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,5.943775,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,2.88797784,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,5.557631,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,15.262464499999998,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,3.44200182,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,1.67903829,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,6.178879,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,3.85927844,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,5.523993,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,1.57826924,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,2.38417149,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,1.54472685,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,3.49243855,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,3.240576,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,9.403161,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,3.5428412,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,2.19958043,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,2.55217171,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,2.08178639,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,1.24248493,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,3.05579281,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,11.098478300000002,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,4.73489237,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,5.03698444,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,3.64379644,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,2.78715539,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,4.701263,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,5.456826,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,5.18817949,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,2.53538275,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,1.96447051,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,4.76848459,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,1.64537728,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,1.746219,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,4.46655035,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,2.65288782,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,5.159109,90895cc769033d299c20af6c21b8cf24
1,3.0,15.3329124,90895cc769033d299c20af6c21b8cf24
1,3.0,7.650228999999999,90895cc769033d299c20af6c21b8cf24
1,3.0,6.64543724,90895cc769033d299c20af6c21b8cf24
1,2.0,5.54054451,90895cc769033d299c20af6c21b8cf24
1,1.0,3.9670403,90895cc769033d299c20af6c21b8cf24
1,1.0,5.70768929,90895cc769033d299c20af6c21b8cf24
1,3.0,6.94647932,90895cc769033d299c20af6c21b8cf24
1,2.0,7.448324,90895cc769033d299c20af6c21b8cf24
1,2.0,4.06769037,90895cc769033d299c20af6c21b8cf24
1,2.0,3.90006638,90895cc769033d299c20af6c21b8cf24
1,2.0,4.971001,90895cc769033d299c20af6c21b8cf24
1,2.0,5.33939171,90895cc769033d299c20af6c21b8cf24
1,1.0,4.753852999999999,90895cc769033d299c20af6c21b8cf24
1,3.0,4.21836424,90895cc769033d299c20af6c21b8cf24
1,2.0,3.78253531,90895cc769033d299c20af6c21b8cf24
1,1.0,3.732954,90895cc769033d299c20af6c21b8cf24
1,3.0,2.67891955,90895cc769033d299c20af6c21b8cf24
1,1.0,4.23511362,90895cc769033d299c20af6c21b8cf24
1,1.0,4.000227,90895cc769033d299c20af6c21b8cf24
1,2.0,3.432602,90895cc769033d299c20af6c21b8cf24
1,1.0,5.67579842,90895cc769033d299c20af6c21b8cf24
1,1.0,4.653908,90895cc769033d299c20af6c21b8cf24
1,2.0,3.78312254,90895cc769033d299c20af6c21b8cf24
1,1.0,2.97949553,90895cc769033d299c20af6c21b8cf24
1,2.0,11.1878653,90895cc769033d299c20af6c21b8cf24
1,3.0,8.657216,90895cc769033d299c20af6c21b8cf24
1,3.0,7.14843369,90895cc769033d299c20af6c21b8cf24
1,1.0,10.7650118,90895cc769033d299c20af6c21b8cf24
2,3.0,7.353421000000001,90895cc769033d299c20af6c21b8cf24
2,3.0,7.09876633,90895cc769033d299c20af6c21b8cf24
2,1.0,10.5319309,90895cc769033d299c20af6c21b8cf24
2,1.0,6.39601755,90895cc769033d299c20af6c21b8cf24
2,2.0,7.567577,90895cc769033d299c20af6c21b8cf24
2,2.0,5.29003954,90895cc769033d299c20af6c21b8cf24
2,1.0,9.174977,90895cc769033d299c20af6c21b8cf24
2,2.0,2.51059151,90895cc769033d299c20af6c21b8cf24
2,1.0,3.63231516,90895cc769033d299c20af6c21b8cf24
2,1.0,6.47846842,90895cc769033d299c20af6c21b8cf24
2,1.0,3.24713778,90895cc769033d299c20af6c21b8cf24
2,3.0,6.444033,90895cc769033d299c20af6c21b8cf24
2,2.0,5.55679035,90895cc769033d299c20af6c21b8cf24
2,1.0,5.13887644,90895cc769033d299c20af6c21b8cf24
2,3.0,8.738402,90895cc769033d299c20af6c21b8cf24
2,1.0,8.001456,90895cc769033d299c20af6c21b8cf24
2,2.0,6.61349058,90895cc769033d299c20af6c21b8cf24
2,3.0,6.344215,90895cc769033d299c20af6c21b8cf24
2,3.0,9.943772,90895cc769033d299c20af6c21b8cf24
2,1.0,5.15606642,90895cc769033d299c20af6c21b8cf24
2,1.0,4.687342,90895cc769033d299c20af6c21b8cf24
2,1.0,5.640811,90895cc769033d299c20af6c21b8cf24
2,2.0,7.816826,90895cc769033d299c20af6c21b8cf24
2,3.0,8.73819351,90895cc769033d299c20af6c21b8cf24
2,1.0,7.34777641,90895cc769033d299c20af6c21b8cf24
2,3.0,14.2645054,90895cc769033d299c20af6c21b8cf24
2,3.0,6.344379,90895cc769033d299c20af6c21b8cf24
2,3.0,7.431764599999998,90895cc769033d299c20af6c21b8cf24
3,2.0,3.66486764,90895cc769033d299c20af6c21b8cf24
3,3.0,9.590735,90895cc769033d299c20af6c21b8cf24
3,2.0,15.265707999999998,90895cc769033d299c20af6c21b8cf24
3,1.0,11.2144413,90895cc769033d299c20af6c21b8cf24
3,2.0,16.888979,90895cc769033d299c20af6c21b8cf24
3,3.0,7.264398,90895cc769033d299c20af6c21b8cf24
3,3.0,3.282828,90895cc769033d299c20af6c21b8cf24
3,2.0,4.302015,90895cc769033d299c20af6c21b8cf24
3,1.0,3.81625462,90895cc769033d299c20af6c21b8cf24
3,1.0,4.050648000000002,90895cc769033d299c20af6c21b8cf24
3,1.0,2.443922,90895cc769033d299c20af6c21b8cf24
3,1.0,4.134175,90895cc769033d299c20af6c21b8cf24
3,3.0,3.49913716,90895cc769033d299c20af6c21b8cf24
3,1.0,3.09681988,90895cc769033d299c20af6c21b8cf24
3,3.0,4.389284,90895cc769033d299c20af6c21b8cf24
3,2.0,13.363781,90895cc769033d299c20af6c21b8cf24
3,2.0,9.006886999999997,90895cc769033d299c20af6c21b8cf24
3,2.0,5.02279329,90895cc769033d299c20af6c21b8cf24
3,1.0,8.371903,90895cc769033d299c20af6c21b8cf24
3,3.0,16.727224300000003,90895cc769033d299c20af6c21b8cf24
3,1.0,5.77582264,90895cc769033d299c20af6c21b8cf24
3,3.0,5.87732267,90895cc769033d299c20af6c21b8cf24
3,3.0,8.891121,90895cc769033d299c20af6c21b8cf24
3,3.0,10.7159948,90895cc769033d299c20af6c21b8cf24
3,1.0,6.446315,90895cc769033d299c20af6c21b8cf24
3,3.0,5.541626,90895cc769033d299c20af6c21b8cf24
3,2.0,11.2176647,90895cc769033d299c20af6c21b8cf24
1,1.0,4.46684361,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,5.511794,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,3.11421275,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,3.63058162,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,2.648156,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,4.197030000000002,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,4.496830999999999,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,4.580458999999999,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,3.63039255,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,7.16039228,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,3.3301456,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,4.94604635,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,4.1474824,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,4.66302443,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,4.56309462,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,3.24702454,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,2.66485119,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,3.74756837,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,2.26473784,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,4.1975760000000015,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,2.21502686,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,4.16384268,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,5.378922,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,3.06450772,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,6.49591637,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,3.397809,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,5.19561672,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,3.846681,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,4.380357,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,3.4012480000000003,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,4.19626141,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,2.16501355,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,8.593759,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,4.16258764,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,3.69681168,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,3.94605327,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,8.491224,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,6.7101190000000015,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,17.266742699999998,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,4.646131,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,5.112953,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,7.25982571,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,6.911069,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,3.14814949,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,3.714267,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,4.397181,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,3.34706235,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,7.777719500000001,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,4.29662,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,3.66397071,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,5.91288137,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,3.89732051,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,8.29363251,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,13.939067800000002,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,5.89532042,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,6.761903,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,6.26263666,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,8.544754,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,2.99758816,84807d6b4130b17c8581cb0a9fd7b2c1
3,3.0,8.69271851,84807d6b4130b17c8581cb0a9fd7b2c1
