SubjID,TrialID,Level,N_REWARDS,SOL_LENGHT,SUCCESSFUL,N_BACKTRACK,TOTAL_TIME,VIEW_TIME,Color,DepthID
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011111010111101100001111010011111011110110111111111111010110101111011001110100010S2R10_12_18_20_21_22_26_27_29_31_45_,4,10,20,True,6,17.9620247,1.55836165,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81100111110111111011111111111101101100111111111110111111110011111011111111110111111S27R9_1_5_14_22_28_29_34_35_42_,4,9,26,True,0,6.053016,2.632476,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111011111001110111101111111111110111111111111011111001011110111100010010101111S36R10_0_8_9_10_12_23_29_33_38_39_,4,10,37,True,2,18.4945126,1.83487892,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111011011110010111011010011101010110111111111100111101010101111110111011111011011S45R9_1_6_21_34_35_38_41_46_47_,4,9,29,True,0,6.58627224,0.966501355,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111011001110110111110101100100111001110010111111111111111010110111111101110110111S2R9_10_12_17_21_29_30_32_33_43_,4,9,28,True,0,5.480303,1.33494282,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110011111111110001011001110011110111111110011110111111111011110101111111111100111S4R10_7_14_15_24_29_35_36_38_44_47_,4,10,28,True,1,6.68314838,1.103107,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111010111101011011011011111111111111110111101111111111111011011011111100111111000S12R10_0_20_21_24_29_31_38_39_40_43_,4,10,28,True,3,16.9986076,2.93626547,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81100011111011101011111111111111111010011101011101111110101111111101111111011101111S39R10_3_5_6_12_16_19_20_26_28_33_,4,10,25,True,0,5.4736414,1.05921471,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110011110111111111111100110000001101101111110111111111110101111010111001101100111S15R10_5_6_10_18_25_26_28_33_43_45_,4,10,22,True,1,6.17941952,0.9005868,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011111111111111001111111111111110110111100111111111111111101001011111101111110111S29R9_0_7_11_14_18_19_25_36_47_,4,9,29,True,4,11.1539183,1.58610225,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111110111111110101101111111111101111111110001111101001111011111111111111110110010S1R9_4_6_7_11_12_16_19_25_47_,4,9,28,True,0,6.802679,1.86713541,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111101011110001110111110011010111000110011011011011111111101011010111111111111100S38R10_2_16_18_21_31_32_35_39_43_44_,4,10,28,True,1,13.8832378,5.86091328,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101101111101111111101111111111110111101111111111000111110110111110111100111111101S19R10_2_5_8_10_12_22_24_33_38_45_,4,10,30,True,0,8.791257,3.96839619,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101100111111111111111011110111001011011101101110111111111110110010110101110111111S1R9_0_17_19_21_24_27_29_44_45_,4,9,26,False,8,-1.0,1.19346642,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111110010111100110001110011011111011111111111101101011101110010010110001111100S35R10_10_12_19_21_24_25_29_36_39_44_,4,10,30,True,4,25.0054951,2.04851556,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111010010111011011011111111111110110111110110110111111110111111110110011011111101S17R9_1_3_8_14_15_20_33_40_44_,4,9,31,True,1,14.1916313,7.22808552,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81000001011111111011010111101110111011101011110101010001101110011101011111111011110S22R10_4_10_15_16_25_26_33_34_35_36_,4,10,27,True,3,12.4883509,2.401961,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80011011111111010010111101111011011001110101111111101011111011011111111101100111110S10R9_1_2_9_17_20_24_35_36_41_,4,9,31,True,1,8.354006,1.30952752,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111110011111011101111110111111111111000011110110001110111011011111111011100111S29R9_6_23_24_26_33_34_37_41_45_,4,9,31,False,10,-1.0,5.967706,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80101101111011110110111111111011011101011110101110111011111111111010110111110111011S45R10_6_9_14_20_24_26_31_32_36_38_,4,10,27,True,0,6.34537458,2.093181,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110111111111110111011010111111101011001111110011111111011111111111011110111110011S41R9_4_10_11_21_32_34_42_44_46_,4,9,28,True,1,6.98796463,1.47612011,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81100111000100111101110111111111111000101011111110110001101111001111110111101110010S27R10_13_16_17_21_24_25_26_28_39_40_,4,10,22,True,0,4.39591742,1.06830561,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111110111101111010111111111101111111111011111111101111101101111111111011111001S47R9_2_6_9_10_20_27_31_42_44_,4,9,31,True,0,8.965163,1.46071708,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81100011111101111111101110010110111111101011111111110011111101101110111010111110111S47R9_3_20_29_31_38_40_43_44_46_,4,9,29,True,0,8.85396,4.020485,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81010011111110101111001111111111011101111111101111111011111110101111110011100111110S17R9_1_15_20_23_25_28_34_37_41_,4,9,29,True,2,26.9257469,3.28947449,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011101011111111111001101010111011110100110001111100000111111011011101111100111110S6R9_0_4_7_13_24_27_33_39_40_,4,9,31,True,1,12.1822052,4.547807,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111011101111111011111110111100111011110101110011111001111111111111111111011110111S19R10_8_11_14_15_26_29_33_35_40_43_,4,10,27,True,0,8.731881,2.758572,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111110100111111111110111111101111010010111111111110111111111011111111101110100S42R9_1_3_4_10_23_31_34_35_36_,4,9,23,True,0,8.756781,3.536229,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111111110111011011111010110111110110111111001111111000110111111110101110111101111S46R9_10_13_18_19_25_27_30_31_36_,4,9,20,True,1,8.350978999999999,0.716681838,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101110111111111001110011010011111111011111101010101111101101101110110111111010101S41R9_0_8_15_19_23_26_29_35_42_,4,9,28,True,2,13.8465815,2.03394127,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111110011111011111011111011111010111111111111111111011010111011111111011111111S26R9_0_5_10_14_18_19_44_46_47_,4,9,25,True,1,6.25541067,1.55162013,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111101110111111111010111011111111110111111111111111110111111110111010111111111011S35R9_5_10_15_18_20_27_28_43_45_,4,9,26,True,0,5.138236,1.4277277,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111110111111111111011010111111111110110010111011011111101111010111101010110101101S12R10_3_5_6_10_15_17_21_27_33_44_,4,10,35,True,3,23.786005,2.90983152,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111010101111111101110111100001011001010011111111000111011111011110101110011100111S38R10_1_4_13_16_17_25_30_37_45_46_,4,10,25,True,0,7.50261927,1.56745958,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110011101111101111011111110111011111110111101100111111001101111110011111111111110S29R9_0_8_9_19_24_31_38_43_45_,4,9,23,True,0,5.9889245,2.13502383,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110111110011101101101011110011101001111110110011010011111111111101101011111111111S8R9_0_5_9_13_19_21_23_32_42_,4,9,31,True,2,10.8614073,1.42339385,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111011111111101101011110111101001111010110011011101000111010111110110111111111101S23R10_1_4_6_13_20_28_31_34_44_47_,4,10,37,True,4,27.2125988,1.09033155,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111011100101011101100111101101111011101111110111101111100011110100010110111111110S7R10_2_15_16_27_28_29_37_39_44_46_,4,10,31,True,1,12.9233027,1.198192,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110001100111011111111011000111101101010111111000111110110011101011111111111101111S40R10_3_13_14_16_18_25_28_30_38_39_,4,10,30,True,0,7.96092939,1.00629127,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111110111011111111111111111111111111111111111111110111110001001100111111111101101S22R10_7_12_17_18_24_28_29_32_42_43_,4,10,27,True,1,10.169776,1.34780037,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111011111001110111111101011111101111101011111100110011110111111011111110100010110S25R10_7_9_13_17_18_20_24_33_36_40_,4,10,32,True,0,12.0007029,4.44487572,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111101111101010101101101111101011111011110000011101100111101111011011001011101S8R9_4_6_11_12_27_30_40_41_43_,4,9,32,True,5,22.08472,1.1943716999999998,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111110111111110001110011010001110111100111100101101111011111101011110111111111S15R10_0_4_7_16_20_22_26_34_35_40_,4,10,35,False,9,-1.0,1.87448978,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81001111101101111111101110111010101100101111010110101110111111111111010111101011011S4R10_3_7_11_16_29_30_31_35_42_46_,4,10,34,False,3,-1.0,2.02588844,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110011101101101001101000111111111111111011101111100111010101101100110100110111111S41R10_0_3_5_10_11_16_18_20_25_39_,4,10,29,True,1,12.7035379,5.783869,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111010111111110111001011110101111011010111101111101011110101111011100111001111100S30R10_11_16_17_21_22_26_29_33_34_42_,4,10,22,True,1,6.010033,1.01712763,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111111110001111011110011111101111111111011111111010111111101110001101011110111111S33R9_2_10_20_21_24_25_26_28_30_,4,9,20,True,0,6.036508,1.78310823,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111011010100111001111100111111110101111101111111011010001011111001111100111111S14R9_15_19_21_22_23_24_30_37_39_,4,9,33,True,2,15.097105,1.06555319,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111111101101101111011101111110011111111101111011010111011010101011111011101110111S16R10_2_5_7_8_12_18_21_30_34_39_,4,10,32,True,1,14.583279999999998,1.46685648,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111101111011101111111100111111011111010101111111100111111111110111111110101110S41R9_2_12_15_25_27_29_31_36_46_,4,9,33,True,2,21.5950336,0.9526886,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111101011111011111101111001011111011111001111111111110101011111111110111010010101S20R9_3_8_23_24_33_35_36_39_44_,4,9,30,True,0,9.560586,4.19085646,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111001101101111110011111111001011000011110110111111111101111011010001110011001111S18R10_1_3_4_5_17_25_33_36_43_45_,4,10,34,True,1,15.2404585,2.07536912,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111101111011001111110111111111111101011010011101010101111100011111111111111101010S39R9_2_19_21_24_28_30_33_36_40_,4,9,26,True,0,6.07774925,0.8750903,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111100111011111111111100010111101101110111111111111000101011110011101111001111111S34R9_4_8_9_17_18_31_32_42_43_,4,9,25,True,0,10.104537,2.24976921,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011110011111011111111011111111101111111010111111101000010111101110111111111111111S38R9_2_3_6_12_14_24_39_44_45_,4,9,30,True,2,18.851505300000003,1.19187224,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111111110111111101111101001100111011111111011111111110011101111111101111111010111S42R10_6_7_9_10_18_22_23_31_33_40_,4,10,27,True,1,8.981251,1.13414669,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011111010101110111001110111111010111111110010110011101110111111111111011111111111S29R10_5_17_20_22_27_28_30_39_40_44_,4,10,32,True,0,9.475612,1.65373456,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110101010001011111100110111111111111110011110111111110111111111110011111101111001S21R9_3_9_22_26_27_28_29_41_43_,4,9,24,True,1,12.0565548,1.134814,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80011111011111111111111111111111111110110011111100100010011111111101000110100111111S23R10_2_6_9_14_16_22_28_31_35_40_,4,10,25,True,1,13.4127359,5.49079132,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111111101111110101010111111111111110111111111101111011111011111110100011100100111S43R9_2_3_8_11_18_25_28_39_44_,4,9,29,True,2,12.6405373,0.8321278,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111111110101101101110001111110111101111111010111101011101111101111111111101110S27R9_0_16_17_19_21_24_35_37_41_,4,9,24,True,0,9.532557,2.04146743,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101111101111111011110101011011101111111111111011111010011111111111111111011101111S26R9_2_16_18_22_29_32_36_45_47_,4,9,28,True,0,5.713609,1.28526592,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81001110111111111111111111111011110101010111101110101111110111101111101101011111111S18R9_2_3_11_14_21_25_27_32_34_,4,9,25,True,3,16.2866783,2.49422765,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101111111111011111101110010111110110111110101101110101111111111001011111110111111S44R9_9_12_20_25_34_37_39_45_47_,4,9,20,True,0,4.43838739,0.9349227,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110011111001111111110011110010110011111011111111111100111111001110111100111011101S40R10_6_8_18_22_27_32_34_36_46_47_,4,10,31,True,0,9.590721,2.94366026,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011101110010111101111111111111101111111011111111111111111111100111111101111110111S10R9_1_2_3_15_20_22_38_40_47_,4,9,30,True,0,6.32220459,1.20849907,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011111111101101111011011111111101111111111010110101111101101111011101101111111111S44R10_1_2_7_8_11_20_33_35_41_43_,4,10,27,True,0,5.69871855,0.9622713,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81100111011111111110111111101111111101111010011111111111110101110101111111001101011S43R10_3_6_10_16_18_24_37_39_40_42_,4,10,28,True,1,7.503814,0.883939743,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111100100001101110001111000100111001111111101000110111011111011001111010111111S13R10_1_8_9_10_11_15_27_29_39_43_,4,10,26,True,1,10.042491900000002,1.09559381,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80010111010011111110001001111011101101101101011011111111111111000010111111111111110S17R9_2_6_14_20_22_23_29_31_35_,4,9,28,True,2,17.25354,2.67542553,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111110111010111110110110111011111111111110111011111011101111110111111100010110001S12R9_19_21_22_24_27_31_33_37_46_,4,9,25,True,2,10.2498741,4.519762,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111101111111010111011011110100101111011111100111011111110101111111111110111110101S47R10_6_12_14_17_18_25_27_31_38_45_,4,10,31,True,2,15.6547318,5.00652456,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101101011111111110110111101011011110111100110011011111111111111101111110110010101S42R10_1_4_6_8_17_27_30_35_46_47_,4,10,27,True,0,6.18558,1.30955434,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011111011111001111011111101001111110110011111101010101111111000101111111100110100S39R9_5_6_15_17_21_22_34_35_40_,4,9,21,True,0,3.83739734,0.9437414,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80110111101110011010011100111101111101101111011110110111111111111111010111111111011S15R9_18_23_28_35_37_38_39_42_46_,4,9,28,True,0,8.584666,2.152682,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011111110011111111101001110010111010101011011110110110101011111001011011111111101S0R9_8_9_11_16_23_24_34_45_47_,4,9,39,True,0,9.228568,1.440055,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111110111111111110111110010111110010111011111111111011111111010111110110111011010S25R10_0_5_9_14_15_24_27_30_42_44_,4,10,28,True,2,7.13558245,1.10780728,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111111111011011101111011011111111111011111111011011111110011111011110111111011S21R9_13_18_23_29_36_40_41_43_44_,4,9,23,True,1,6.15144253,1.15890217,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111110011111111001111111110111110111001011100010101110111101101101011101111011S36R10_2_6_9_10_14_15_16_25_27_44_,4,10,34,True,1,8.227039999999999,1.83205128,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111110011111011110110111111100111111011111110011101110011111111111111111011111111S3R10_4_12_15_21_22_25_28_30_31_41_,4,10,28,True,0,7.596943,2.75131273,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111101100111011101111111111011110110111011011111111101101110011001111011100001000S19R9_2_16_18_20_25_27_31_33_43_,4,9,23,True,1,9.154798,1.08375752,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011111110001111100111000100111111111011111111001111000101110110101111100101111011S23R9_15_16_18_22_25_28_31_37_42_,4,9,30,True,2,17.242162699999998,2.27796173,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81010111011111111010111111110011101101101101100111111010110100011011111110101111111S15R10_0_7_10_16_18_19_21_36_42_43_,4,10,21,True,0,5.35478258,1.4029901000000002,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101011001111111011111111101101110111111011001110101100110010111011000010111000111S11R10_3_6_8_10_13_19_24_26_36_42_,4,10,31,True,0,6.0888114,1.21284008,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80001010101100111111101110011100010011111111011101011010010111101001101011100111111S5R9_11_14_17_18_30_31_33_42_43_,4,9,29,True,0,8.454180000000001,1.26940918,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101110111101000011101111111100011111100101011101100110111011011111101101011100111S7R10_0_1_9_11_13_15_34_38_42_43_,4,10,31,True,2,14.141308800000004,1.0358565999999998,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101111111110111111011010111111111111011101110011111111111101110110111111111111001S35R10_1_5_6_17_22_31_37_38_42_45_,4,10,26,True,5,10.550334,1.39465547,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111010110111111110100110111111010101101101101111101101111111111111101111110110S31R10_2_5_10_11_21_26_32_37_39_43_,4,10,31,True,2,13.4519081,1.18560314,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80101011111100111101111111101110111111100110111110110000001110011111011100110011011S9R10_5_10_12_13_16_20_28_34_36_43_,4,10,31,True,0,10.31721,1.64326262,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101110111111111011110101101111010011111101011001101000011111111100111100110111111S16R10_0_2_3_7_12_15_23_29_30_43_,4,10,30,True,1,13.8409119,0.901434362,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011011111111011110010011101101110001110011011111110011101111110111010101010101110S15R10_0_1_2_6_9_14_17_21_24_43_,4,10,35,True,1,18.9223557,2.32213759,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111111011110000111011100011001111110110111100111111111000111011111011111111100S9R10_1_3_15_25_26_29_32_41_42_44_,4,10,27,True,6,23.0446453,1.29334188,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111010011101101111010101110110111101011111011011111101111011111111001011101111100S19R9_1_4_7_12_25_29_30_32_38_,4,9,9,False,8,34.551967600000005,1.80782866,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111010111011111110111111111110101111000111101111111110011110111110011111111111111S30R10_4_15_18_20_23_26_33_43_46_47_,4,10,30,True,1,8.97375,1.49257779,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111010111101111110111010111011111011101101111011110010111110111101111111111101011S38R10_3_4_7_11_17_21_22_26_43_46_,4,10,39,False,12,-1.0,1.12608826,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81010111111101111111010011011010111111111101110110111111111101111011111111011110001S35R9_10_11_15_17_22_24_25_41_43_,4,9,29,True,3,12.010437,0.977761447,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110100111111111111111001111110111111111111001111111001011001010100101110111101111S45R10_9_12_17_21_24_25_37_40_42_46_,4,10,34,True,1,9.797799,0.994720161,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101011011111100111110110110101111101001011111010011111010111011101011011101000100S25R10_0_1_8_12_16_17_32_37_41_44_,4,10,26,True,0,5.061156,1.12596226,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111111101111100111101001110110111111101110110101100010010111111001111111110111S36R9_3_6_24_28_29_31_38_39_41_,4,9,30,True,0,6.3530674000000005,1.13422358,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81010001110111000111111011011111111100111011101011101010011111010101101101110111111S16R10_4_5_8_9_21_24_28_32_34_36_,4,10,27,True,0,7.51932526,2.236285,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111100111011011110011011111011111101110111101101100111101111111111101111111011S5R9_0_3_23_27_30_32_36_37_42_,4,9,35,True,2,12.1745567,2.285854,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80110011111001101100011111011111111111000011110111111011111011111110111001110010011S40R10_4_16_22_24_27_29_32_33_43_47_,4,10,32,True,1,10.3395481,2.794499,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110101011110111111011111111011111111101111011101001000010110100110111111101101011S42R9_0_3_9_13_22_23_24_28_43_,4,9,32,True,0,7.6906023,0.891448557,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111100011111111110110111111111011010011111001111101111110110100101011011111111101S21R9_2_4_7_10_11_12_24_33_45_,4,9,25,True,0,5.51735,1.1329596000000002,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81010111100101110111111011001110111001111001101011011110011111110111110110111101110S6R9_3_4_7_11_19_22_30_33_42_,4,9,23,True,0,5.46033335,1.10246122,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110101110011011101111111100111111101111111111001110110101100110110010111101011001S41R10_0_5_12_17_21_31_33_34_42_43_,4,10,32,True,0,9.444797,2.4572742,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111010111111011111110111001110101110111101010110111011010111111011001110011110111S11R10_0_1_8_14_20_26_32_37_39_43_,4,10,33,True,0,9.278661,2.084285,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111111101011110010111111111010111111110011110010111011011100111011001111011111111S10R10_0_1_7_8_18_31_32_36_42_43_,4,10,27,True,1,10.2626667,3.26125836,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110111111111011110101101111010111111111111011011011111101111011111110111111101110S20R9_4_5_7_13_14_18_19_22_43_,4,9,24,True,0,7.53864861,1.43574774,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101011110110111111101011110111110011111111100111111111111011101001001111100011101S7R10_0_2_4_11_12_27_33_34_36_38_,4,10,26,True,0,6.518344,1.115176,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101001101110111111111101110111101100001011101110111111101101011111111111110101111S2R10_1_3_6_7_16_17_32_36_37_45_,4,10,29,True,1,10.4866533,1.60442436,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111111111111111010110110011111110010111111111110111010111001110101111010111110S46R9_1_3_13_21_30_34_35_42_43_,4,9,19,True,0,5.13648844,1.70955038,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111100111111111111111000011101111111101011111001101111011111111111111111111011111S47R9_3_7_11_20_21_24_25_33_46_,4,9,30,True,2,12.205945,2.32012773,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111111011010011101011110111100110100111110111111011111111011110101111001110100S44R9_1_9_12_18_27_31_40_42_45_,4,9,29,True,1,8.041978,1.37337327,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101111111001111111011011101000111111000111011110101110011111101111111011111101101S32R10_0_9_11_17_19_31_34_41_45_47_,4,10,33,True,5,29.88314,2.69846,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111000111110011101111110111111111010010010111111011111111111111111111010001101111S5R10_9_14_21_23_25_28_29_34_40_46_,4,10,35,True,1,10.768425,1.09785187,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111101110110101111111101011111110100011100111101111111011101110111111111111100111S38R10_2_8_14_19_20_25_31_32_45_47_,4,10,38,True,3,16.050006900000003,1.15199912,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80111110011111011111101110110011101101111111011101111101110111011111111101100110111S36R10_8_11_16_18_19_22_28_34_35_46_,4,10,24,True,0,5.332884,1.15707052,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81110110110011011111011101110111111110011111011111110010011100111111111010110100011S14R10_4_15_16_17_19_21_24_27_29_36_,4,10,28,True,0,6.75166464,0.9158248,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80011111111111101110111110111101010011111001011011010111111111110111110110000011111S44R9_11_13_20_23_26_28_35_41_43_,4,9,24,True,0,9.362032,2.24888039,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011010010011111111110110111101111011111101111101000111001111111111111111111010101S18R9_0_8_10_13_14_24_32_43_44_,4,9,25,True,0,8.60395,3.27689219,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80101111111111111110001001111111111011111101111111010111101111111011101010111111110S37R9_5_8_17_21_23_27_42_43_46_,4,9,29,True,2,10.9896717,4.76368952,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111111001111101101111111110100110010111010111111001111110111011111110001101010S9R10_4_10_14_17_20_28_30_33_34_36_,4,10,28,True,4,12.8697462,2.13234854,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011001101011001111111101111111111011111111101110011010101001011111011110111100001S9R10_3_4_5_12_20_21_27_32_35_38_,4,10,27,True,0,10.6452217,6.33479929,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011001101010011110001101111111111111111101110111111101100111011110101011111111111S2R9_0_1_8_10_14_20_24_38_44_,4,9,35,True,1,13.9185486,3.74090433,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111011101011011100111110111111001111001110111100011111111111101001111101111111S37R10_8_13_16_17_18_21_26_29_35_42_,4,10,31,True,3,11.4596376,1.39171278,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81101101110011110111110111111110110001111111000010101111110110101101001101010111101S1R10_2_14_21_22_26_27_36_39_40_41_,4,10,18,True,0,3.84371543,1.19983137,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111111100101111110111111111111110101101111111111110110011111101111111111001111110S29R10_7_8_12_16_19_20_24_30_34_43_,4,10,26,True,0,6.724628,1.289174,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81011110111110111110011111011011011001110111111010111111111110001100011111111111111S16R10_2_3_6_7_17_21_35_36_44_45_,4,10,32,True,0,11.1333752,2.48903942,0,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y80110001110011000111000111110111111011101111111101011010011111111101101101000111010S24R9_12_16_22_25_32_34_36_39_44_,4,9,26,False,7,-1.0,2.527098,1,
cf1a07b978cfc17111d4fd7d31aa5864,X6Y81111101101111111111010100101111011111101111011101110011101011101101110101111101011S36R9_0_1_2_8_15_26_33_34_46_,4,9,28,True,0,5.578034,1.41779542,0,
