Level,DepthID,TOTAL_TIME,SubjID
2,1.0,26.753521000000006,9ca26bf7af9096445ae965f599cfc58e
2,1.0,14.0238266,9ca26bf7af9096445ae965f599cfc58e
2,1.0,11.279089,9ca26bf7af9096445ae965f599cfc58e
2,3.0,7.985048,9ca26bf7af9096445ae965f599cfc58e
2,1.0,62.58357,9ca26bf7af9096445ae965f599cfc58e
2,3.0,28.996244399999995,9ca26bf7af9096445ae965f599cfc58e
2,2.0,21.3103752,9ca26bf7af9096445ae965f599cfc58e
2,1.0,61.4523354,9ca26bf7af9096445ae965f599cfc58e
2,2.0,21.2268219,9ca26bf7af9096445ae965f599cfc58e
2,2.0,19.0475979,9ca26bf7af9096445ae965f599cfc58e
2,1.0,15.2051258,9ca26bf7af9096445ae965f599cfc58e
2,1.0,6.57109165,9ca26bf7af9096445ae965f599cfc58e
2,3.0,53.31936999999999,9ca26bf7af9096445ae965f599cfc58e
2,3.0,47.5618668,9ca26bf7af9096445ae965f599cfc58e
2,2.0,21.7762737,9ca26bf7af9096445ae965f599cfc58e
2,1.0,7.70152235,9ca26bf7af9096445ae965f599cfc58e
2,3.0,63.2992,9ca26bf7af9096445ae965f599cfc58e
3,3.0,32.4594879,9ca26bf7af9096445ae965f599cfc58e
3,2.0,27.615303000000004,9ca26bf7af9096445ae965f599cfc58e
3,3.0,47.4121742,9ca26bf7af9096445ae965f599cfc58e
3,3.0,22.47493,9ca26bf7af9096445ae965f599cfc58e
3,3.0,34.485890000000005,9ca26bf7af9096445ae965f599cfc58e
3,3.0,12.692982699999998,9ca26bf7af9096445ae965f599cfc58e
3,2.0,14.5894785,9ca26bf7af9096445ae965f599cfc58e
3,2.0,76.54097,9ca26bf7af9096445ae965f599cfc58e
3,2.0,18.948122,9ca26bf7af9096445ae965f599cfc58e
3,3.0,24.7873077,9ca26bf7af9096445ae965f599cfc58e
3,2.0,35.70022,9ca26bf7af9096445ae965f599cfc58e
3,1.0,17.185056699999997,9ca26bf7af9096445ae965f599cfc58e
3,1.0,19.5301323,9ca26bf7af9096445ae965f599cfc58e
3,1.0,17.7004948,9ca26bf7af9096445ae965f599cfc58e
3,3.0,22.7578,9ca26bf7af9096445ae965f599cfc58e
3,1.0,15.4212,9ca26bf7af9096445ae965f599cfc58e
3,3.0,20.7114315,9ca26bf7af9096445ae965f599cfc58e
3,3.0,36.4655876,9ca26bf7af9096445ae965f599cfc58e
3,1.0,14.755939499999998,9ca26bf7af9096445ae965f599cfc58e
3,1.0,16.2530861,9ca26bf7af9096445ae965f599cfc58e
3,3.0,19.2807827,9ca26bf7af9096445ae965f599cfc58e
3,2.0,12.8761,9ca26bf7af9096445ae965f599cfc58e
3,2.0,61.31935,9ca26bf7af9096445ae965f599cfc58e
3,1.0,12.260479,9ca26bf7af9096445ae965f599cfc58e
3,1.0,35.65037539999999,9ca26bf7af9096445ae965f599cfc58e
3,2.0,17.56738,9ca26bf7af9096445ae965f599cfc58e
3,1.0,14.606002800000002,9ca26bf7af9096445ae965f599cfc58e
1,3.0,38.5272331,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,18.9540539,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,44.6030045,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,39.50618,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,13.7412348,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,38.42357,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,25.64921,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,10.7593088,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,46.785244,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,158.029175,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,68.0206146,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,12.7244835,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,23.9178028,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,8.843834,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,48.817215,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,18.737278,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,35.1265831,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,9.460081,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,13.2741508,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,10.3760347,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,24.4835377,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,13.1741676,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,12.5248032,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,10.1431713,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,10.1091948,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,9.210477,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,14.3231468,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,6.51265955,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,5.895944,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,14.6898994,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,15.6925488,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,44.5883179,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,25.76606,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,13.857482,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,14.25717,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,11.77948,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,14.6731243,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,7.17952347,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,45.96888,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,15.189713500000002,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,15.2565231,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,12.7758722,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,11.6279478,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,14.1446028,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,18.2205238,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,37.95787,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,62.15782,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,62.64119720000001,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,19.419897100000004,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,19.2167473,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,13.66541,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,28.0142269,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,65.15568,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,12.0252037,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,10.1431341,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,62.09113000000001,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,38.27468,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,12.8947115,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,45.0031929,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,17.871273000000006,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,58.2628365,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,16.75528,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,27.83136,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,20.1032543,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,63.49304,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,18.1379623,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,40.1561127,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,61.94122700000001,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,33.19422,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,61.82526,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,14.39051,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,61.39196,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,16.9720535,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,20.6525135,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,15.6393957,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,16.48875,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,15.4199715,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,25.8985977,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,47.93424,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,12.0086021,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,60.90847,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,22.318376500000007,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,28.54699,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,40.8224,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,46.7677422,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,20.3406124,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,55.2300072,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,50.01682279999999,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,29.5301113,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,7.2401433000000015,f875f7bc1c50114ef4baca62c62e6514
1,2.0,7.402541,f875f7bc1c50114ef4baca62c62e6514
1,2.0,5.07867432,f875f7bc1c50114ef4baca62c62e6514
1,3.0,7.65157175,f875f7bc1c50114ef4baca62c62e6514
1,3.0,4.498034,f875f7bc1c50114ef4baca62c62e6514
1,1.0,5.477277,f875f7bc1c50114ef4baca62c62e6514
1,1.0,8.448243,f875f7bc1c50114ef4baca62c62e6514
1,3.0,7.469113,f875f7bc1c50114ef4baca62c62e6514
1,1.0,5.19506359,f875f7bc1c50114ef4baca62c62e6514
1,2.0,6.307192,f875f7bc1c50114ef4baca62c62e6514
1,2.0,4.431525,f875f7bc1c50114ef4baca62c62e6514
1,1.0,5.24487734,f875f7bc1c50114ef4baca62c62e6514
1,2.0,2.9378202,f875f7bc1c50114ef4baca62c62e6514
1,1.0,7.23636627,f875f7bc1c50114ef4baca62c62e6514
1,1.0,7.684814,f875f7bc1c50114ef4baca62c62e6514
1,1.0,3.21994424,f875f7bc1c50114ef4baca62c62e6514
1,3.0,5.377671,f875f7bc1c50114ef4baca62c62e6514
1,3.0,6.88803053,f875f7bc1c50114ef4baca62c62e6514
1,2.0,8.116125,f875f7bc1c50114ef4baca62c62e6514
1,3.0,8.116389,f875f7bc1c50114ef4baca62c62e6514
1,3.0,3.7844193,f875f7bc1c50114ef4baca62c62e6514
1,3.0,4.53108,f875f7bc1c50114ef4baca62c62e6514
1,2.0,5.095578,f875f7bc1c50114ef4baca62c62e6514
1,2.0,5.195121,f875f7bc1c50114ef4baca62c62e6514
1,1.0,6.108064,f875f7bc1c50114ef4baca62c62e6514
1,1.0,4.481391,f875f7bc1c50114ef4baca62c62e6514
1,3.0,7.053911,f875f7bc1c50114ef4baca62c62e6514
1,3.0,13.328002,f875f7bc1c50114ef4baca62c62e6514
1,1.0,3.95026278,f875f7bc1c50114ef4baca62c62e6514
1,2.0,4.664073999999999,f875f7bc1c50114ef4baca62c62e6514
2,1.0,4.302213,f875f7bc1c50114ef4baca62c62e6514
2,1.0,7.02081537,f875f7bc1c50114ef4baca62c62e6514
2,1.0,4.58106852,f875f7bc1c50114ef4baca62c62e6514
2,1.0,5.444243,f875f7bc1c50114ef4baca62c62e6514
2,2.0,6.70551443,f875f7bc1c50114ef4baca62c62e6514
2,2.0,6.705672,f875f7bc1c50114ef4baca62c62e6514
2,1.0,5.82606936,f875f7bc1c50114ef4baca62c62e6514
2,1.0,12.5651579,f875f7bc1c50114ef4baca62c62e6514
2,2.0,6.58952427,f875f7bc1c50114ef4baca62c62e6514
2,3.0,3.63499331,f875f7bc1c50114ef4baca62c62e6514
2,2.0,6.37373734,f875f7bc1c50114ef4baca62c62e6514
2,3.0,20.7311268,f875f7bc1c50114ef4baca62c62e6514
2,3.0,8.747106,f875f7bc1c50114ef4baca62c62e6514
2,1.0,13.5774755,f875f7bc1c50114ef4baca62c62e6514
2,1.0,5.65998745,f875f7bc1c50114ef4baca62c62e6514
2,3.0,7.48574543,f875f7bc1c50114ef4baca62c62e6514
2,1.0,8.299282,f875f7bc1c50114ef4baca62c62e6514
2,1.0,5.65997839,f875f7bc1c50114ef4baca62c62e6514
2,2.0,5.67638159,f875f7bc1c50114ef4baca62c62e6514
2,1.0,6.25740862,f875f7bc1c50114ef4baca62c62e6514
2,2.0,3.20347023,f875f7bc1c50114ef4baca62c62e6514
2,3.0,13.6602964,f875f7bc1c50114ef4baca62c62e6514
2,3.0,9.527457,f875f7bc1c50114ef4baca62c62e6514
2,2.0,9.825968,f875f7bc1c50114ef4baca62c62e6514
2,3.0,6.655991,f875f7bc1c50114ef4baca62c62e6514
2,3.0,11.867728199999998,f875f7bc1c50114ef4baca62c62e6514
2,1.0,8.896563,f875f7bc1c50114ef4baca62c62e6514
2,3.0,6.37370634,f875f7bc1c50114ef4baca62c62e6514
2,3.0,6.207505,f875f7bc1c50114ef4baca62c62e6514
2,1.0,8.74726,f875f7bc1c50114ef4baca62c62e6514
3,2.0,11.121026,f875f7bc1c50114ef4baca62c62e6514
3,2.0,19.8343658,f875f7bc1c50114ef4baca62c62e6514
3,2.0,6.041544999999998,f875f7bc1c50114ef4baca62c62e6514
3,2.0,28.1331615,f875f7bc1c50114ef4baca62c62e6514
3,3.0,6.30698824,f875f7bc1c50114ef4baca62c62e6514
3,2.0,14.8219013,f875f7bc1c50114ef4baca62c62e6514
3,3.0,8.464836,f875f7bc1c50114ef4baca62c62e6514
3,3.0,13.29468,f875f7bc1c50114ef4baca62c62e6514
3,1.0,10.0417175,f875f7bc1c50114ef4baca62c62e6514
3,3.0,6.937699,f875f7bc1c50114ef4baca62c62e6514
3,3.0,10.4234791,f875f7bc1c50114ef4baca62c62e6514
3,2.0,7.419291499999999,f875f7bc1c50114ef4baca62c62e6514
3,1.0,8.133011,f875f7bc1c50114ef4baca62c62e6514
3,2.0,8.165979,f875f7bc1c50114ef4baca62c62e6514
3,2.0,7.05391455,f875f7bc1c50114ef4baca62c62e6514
3,3.0,14.6393232,f875f7bc1c50114ef4baca62c62e6514
3,1.0,8.946233,f875f7bc1c50114ef4baca62c62e6514
3,3.0,12.8796549,f875f7bc1c50114ef4baca62c62e6514
3,1.0,12.6806631,f875f7bc1c50114ef4baca62c62e6514
3,1.0,6.60586262,f875f7bc1c50114ef4baca62c62e6514
3,1.0,12.381811099999998,f875f7bc1c50114ef4baca62c62e6514
3,3.0,12.7798986,f875f7bc1c50114ef4baca62c62e6514
3,1.0,6.48982525,f875f7bc1c50114ef4baca62c62e6514
3,2.0,18.3901176,f875f7bc1c50114ef4baca62c62e6514
3,1.0,12.21571,f875f7bc1c50114ef4baca62c62e6514
3,3.0,9.261669,f875f7bc1c50114ef4baca62c62e6514
3,3.0,9.278061,f875f7bc1c50114ef4baca62c62e6514
3,3.0,11.4690571,f875f7bc1c50114ef4baca62c62e6514
3,3.0,9.842436,f875f7bc1c50114ef4baca62c62e6514
3,1.0,13.1453438,f875f7bc1c50114ef4baca62c62e6514
1,3.0,19.6318436,2476397a163b7701f421823591aea8f5
1,2.0,14.964632,2476397a163b7701f421823591aea8f5
1,3.0,35.40549,2476397a163b7701f421823591aea8f5
1,3.0,34.888690000000004,2476397a163b7701f421823591aea8f5
1,2.0,27.1558952,2476397a163b7701f421823591aea8f5
1,2.0,20.7464275,2476397a163b7701f421823591aea8f5
1,1.0,20.7437973,2476397a163b7701f421823591aea8f5
1,1.0,26.322811100000006,2476397a163b7701f421823591aea8f5
1,1.0,19.5424767,2476397a163b7701f421823591aea8f5
1,2.0,28.15185,2476397a163b7701f421823591aea8f5
1,2.0,10.2563305,2476397a163b7701f421823591aea8f5
1,3.0,12.81185,2476397a163b7701f421823591aea8f5
1,2.0,8.90292549,2476397a163b7701f421823591aea8f5
1,3.0,61.5783119,2476397a163b7701f421823591aea8f5
1,3.0,14.5469646,2476397a163b7701f421823591aea8f5
1,3.0,12.6758909,2476397a163b7701f421823591aea8f5
1,1.0,10.4559078,2476397a163b7701f421823591aea8f5
1,1.0,15.8687849,2476397a163b7701f421823591aea8f5
1,1.0,9.371968,2476397a163b7701f421823591aea8f5
1,1.0,6.514667,2476397a163b7701f421823591aea8f5
1,1.0,15.2517509,2476397a163b7701f421823591aea8f5
1,2.0,12.7455311,2476397a163b7701f421823591aea8f5
1,2.0,14.8834677,2476397a163b7701f421823591aea8f5
1,3.0,36.6772461,2476397a163b7701f421823591aea8f5
1,1.0,10.7725611,2476397a163b7701f421823591aea8f5
1,1.0,12.327004400000002,2476397a163b7701f421823591aea8f5
1,3.0,10.6566629,2476397a163b7701f421823591aea8f5
1,2.0,11.541193,2476397a163b7701f421823591aea8f5
1,3.0,36.46556470000001,2476397a163b7701f421823591aea8f5
2,2.0,57.4462433,2476397a163b7701f421823591aea8f5
2,1.0,19.873518,2476397a163b7701f421823591aea8f5
2,2.0,24.56651,2476397a163b7701f421823591aea8f5
2,1.0,18.0371342,2476397a163b7701f421823591aea8f5
2,1.0,16.3345852,2476397a163b7701f421823591aea8f5
2,2.0,18.071146,2476397a163b7701f421823591aea8f5
2,3.0,14.2791481,2476397a163b7701f421823591aea8f5
2,2.0,14.9971819,2476397a163b7701f421823591aea8f5
2,2.0,13.6607723,2476397a163b7701f421823591aea8f5
2,1.0,22.2613983,2476397a163b7701f421823591aea8f5
2,1.0,9.92051,2476397a163b7701f421823591aea8f5
2,3.0,62.72541999999999,2476397a163b7701f421823591aea8f5
2,3.0,63.1584053,2476397a163b7701f421823591aea8f5
2,2.0,9.104368,2476397a163b7701f421823591aea8f5
2,2.0,20.7979527,2476397a163b7701f421823591aea8f5
2,1.0,12.7964392,2476397a163b7701f421823591aea8f5
2,1.0,24.855978,2476397a163b7701f421823591aea8f5
2,1.0,17.7407665,2476397a163b7701f421823591aea8f5
2,1.0,36.10055,2476397a163b7701f421823591aea8f5
2,1.0,21.7315941,2476397a163b7701f421823591aea8f5
2,1.0,24.4388866,2476397a163b7701f421823591aea8f5
2,3.0,18.5240974,2476397a163b7701f421823591aea8f5
2,3.0,11.072897,2476397a163b7701f421823591aea8f5
2,3.0,65.88963000000001,2476397a163b7701f421823591aea8f5
2,1.0,16.803577399999998,2476397a163b7701f421823591aea8f5
2,1.0,20.1090145,2476397a163b7701f421823591aea8f5
2,3.0,14.130236600000002,2476397a163b7701f421823591aea8f5
2,3.0,36.291,2476397a163b7701f421823591aea8f5
3,3.0,20.6103878,2476397a163b7701f421823591aea8f5
3,1.0,26.2870941,2476397a163b7701f421823591aea8f5
3,2.0,56.70153000000001,2476397a163b7701f421823591aea8f5
3,3.0,22.4507523,2476397a163b7701f421823591aea8f5
3,1.0,23.3999348,2476397a163b7701f421823591aea8f5
3,2.0,21.34345,2476397a163b7701f421823591aea8f5
3,2.0,25.8386536,2476397a163b7701f421823591aea8f5
3,2.0,63.92069,2476397a163b7701f421823591aea8f5
3,1.0,19.290062,2476397a163b7701f421823591aea8f5
3,2.0,32.266487100000006,2476397a163b7701f421823591aea8f5
3,1.0,27.9420414,2476397a163b7701f421823591aea8f5
3,3.0,28.29437,2476397a163b7701f421823591aea8f5
3,3.0,63.28708,2476397a163b7701f421823591aea8f5
3,2.0,22.7691479,2476397a163b7701f421823591aea8f5
3,2.0,20.6801643,2476397a163b7701f421823591aea8f5
3,1.0,22.7836456,2476397a163b7701f421823591aea8f5
3,1.0,12.442029,2476397a163b7701f421823591aea8f5
3,3.0,19.0257969,2476397a163b7701f421823591aea8f5
3,3.0,48.30471420000001,2476397a163b7701f421823591aea8f5
3,3.0,62.14624789999999,2476397a163b7701f421823591aea8f5
3,1.0,41.37009000000001,2476397a163b7701f421823591aea8f5
3,1.0,17.103487,2476397a163b7701f421823591aea8f5
3,3.0,30.963073699999995,2476397a163b7701f421823591aea8f5
3,3.0,30.3790283,2476397a163b7701f421823591aea8f5
3,3.0,44.80935,2476397a163b7701f421823591aea8f5
3,3.0,63.2514267,2476397a163b7701f421823591aea8f5
3,2.0,22.74697,2476397a163b7701f421823591aea8f5
3,1.0,28.7758865,2476397a163b7701f421823591aea8f5
3,2.0,22.44632,2476397a163b7701f421823591aea8f5
1,3.0,6.902568,399d81e16c1abe03c33725d3dfdf7952
1,1.0,15.317036600000002,399d81e16c1abe03c33725d3dfdf7952
1,3.0,28.6618023,399d81e16c1abe03c33725d3dfdf7952
1,2.0,6.8654685,399d81e16c1abe03c33725d3dfdf7952
1,2.0,8.386745,399d81e16c1abe03c33725d3dfdf7952
1,3.0,45.855526,399d81e16c1abe03c33725d3dfdf7952
1,1.0,6.69917631,399d81e16c1abe03c33725d3dfdf7952
1,3.0,11.36333,399d81e16c1abe03c33725d3dfdf7952
1,2.0,21.9051189,399d81e16c1abe03c33725d3dfdf7952
1,2.0,12.1293125,399d81e16c1abe03c33725d3dfdf7952
1,2.0,22.7475872,399d81e16c1abe03c33725d3dfdf7952
1,1.0,13.0720959,399d81e16c1abe03c33725d3dfdf7952
1,1.0,14.289588,399d81e16c1abe03c33725d3dfdf7952
1,1.0,7.63799334,399d81e16c1abe03c33725d3dfdf7952
1,2.0,5.61518526,399d81e16c1abe03c33725d3dfdf7952
1,2.0,6.424172,399d81e16c1abe03c33725d3dfdf7952
1,3.0,8.261465,399d81e16c1abe03c33725d3dfdf7952
1,2.0,10.5166044,399d81e16c1abe03c33725d3dfdf7952
1,1.0,9.934543,399d81e16c1abe03c33725d3dfdf7952
1,1.0,9.256502,399d81e16c1abe03c33725d3dfdf7952
1,1.0,4.96733427,399d81e16c1abe03c33725d3dfdf7952
1,3.0,10.3846912,399d81e16c1abe03c33725d3dfdf7952
1,3.0,11.9446125,399d81e16c1abe03c33725d3dfdf7952
1,1.0,20.0592213,399d81e16c1abe03c33725d3dfdf7952
1,3.0,10.2679911,399d81e16c1abe03c33725d3dfdf7952
1,1.0,12.954006199999998,399d81e16c1abe03c33725d3dfdf7952
1,2.0,8.828453,399d81e16c1abe03c33725d3dfdf7952
1,3.0,10.0202236,399d81e16c1abe03c33725d3dfdf7952
1,2.0,8.877381,399d81e16c1abe03c33725d3dfdf7952
2,3.0,18.6048374,399d81e16c1abe03c33725d3dfdf7952
2,3.0,28.315923699999995,399d81e16c1abe03c33725d3dfdf7952
2,2.0,24.56849,399d81e16c1abe03c33725d3dfdf7952
2,1.0,12.467144,399d81e16c1abe03c33725d3dfdf7952
2,1.0,12.1409321,399d81e16c1abe03c33725d3dfdf7952
2,3.0,18.660406100000003,399d81e16c1abe03c33725d3dfdf7952
2,3.0,9.490292,399d81e16c1abe03c33725d3dfdf7952
2,2.0,7.782589999999999,399d81e16c1abe03c33725d3dfdf7952
2,2.0,11.1108685,399d81e16c1abe03c33725d3dfdf7952
2,3.0,28.2722359,399d81e16c1abe03c33725d3dfdf7952
2,3.0,24.8327484,399d81e16c1abe03c33725d3dfdf7952
2,2.0,11.64903,399d81e16c1abe03c33725d3dfdf7952
2,1.0,12.2281675,399d81e16c1abe03c33725d3dfdf7952
2,3.0,17.9576683,399d81e16c1abe03c33725d3dfdf7952
2,2.0,15.7032385,399d81e16c1abe03c33725d3dfdf7952
2,1.0,28.9925938,399d81e16c1abe03c33725d3dfdf7952
2,1.0,17.064031600000003,399d81e16c1abe03c33725d3dfdf7952
2,1.0,9.905877,399d81e16c1abe03c33725d3dfdf7952
2,1.0,4.622271,399d81e16c1abe03c33725d3dfdf7952
2,1.0,39.0884781,399d81e16c1abe03c33725d3dfdf7952
2,3.0,28.114797600000006,399d81e16c1abe03c33725d3dfdf7952
2,3.0,22.910572100000003,399d81e16c1abe03c33725d3dfdf7952
2,2.0,14.149066,399d81e16c1abe03c33725d3dfdf7952
2,1.0,13.702903699999998,399d81e16c1abe03c33725d3dfdf7952
2,1.0,45.49256,399d81e16c1abe03c33725d3dfdf7952
2,2.0,64.03222,399d81e16c1abe03c33725d3dfdf7952
3,3.0,59.77061460000001,399d81e16c1abe03c33725d3dfdf7952
3,3.0,61.4632874,399d81e16c1abe03c33725d3dfdf7952
3,1.0,19.49283,399d81e16c1abe03c33725d3dfdf7952
3,2.0,30.8473358,399d81e16c1abe03c33725d3dfdf7952
3,3.0,20.712347,399d81e16c1abe03c33725d3dfdf7952
3,2.0,18.32217,399d81e16c1abe03c33725d3dfdf7952
3,3.0,32.437706,399d81e16c1abe03c33725d3dfdf7952
3,2.0,61.4682236,399d81e16c1abe03c33725d3dfdf7952
3,3.0,62.45210649999999,399d81e16c1abe03c33725d3dfdf7952
3,1.0,55.00102,399d81e16c1abe03c33725d3dfdf7952
3,2.0,26.3668327,399d81e16c1abe03c33725d3dfdf7952
3,1.0,21.2057018,399d81e16c1abe03c33725d3dfdf7952
3,3.0,24.91274,399d81e16c1abe03c33725d3dfdf7952
3,1.0,31.8215389,399d81e16c1abe03c33725d3dfdf7952
3,3.0,19.910093300000003,399d81e16c1abe03c33725d3dfdf7952
3,3.0,29.7024727,399d81e16c1abe03c33725d3dfdf7952
3,1.0,39.88045,399d81e16c1abe03c33725d3dfdf7952
3,3.0,35.5247574,399d81e16c1abe03c33725d3dfdf7952
3,1.0,53.216465,399d81e16c1abe03c33725d3dfdf7952
3,2.0,61.3268471,399d81e16c1abe03c33725d3dfdf7952
3,2.0,21.3432331,399d81e16c1abe03c33725d3dfdf7952
3,2.0,12.7962618,399d81e16c1abe03c33725d3dfdf7952
3,1.0,55.29566189999999,399d81e16c1abe03c33725d3dfdf7952
3,2.0,55.46308000000001,399d81e16c1abe03c33725d3dfdf7952
3,2.0,24.67524,399d81e16c1abe03c33725d3dfdf7952
3,1.0,13.679190599999998,399d81e16c1abe03c33725d3dfdf7952
3,1.0,11.8073263,399d81e16c1abe03c33725d3dfdf7952
1,2.0,8.072424,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,13.18738,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,27.175073600000005,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,27.4084435,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,9.48628,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,10.0863552,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,21.3233147,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,12.15374,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,19.722765,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,63.97123000000001,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,13.304038,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,23.1738033,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,11.9537048,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,11.6535683,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,18.0555573,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,7.7356925,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,13.2875,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,7.435582000000001,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,9.069591,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,28.158790000000003,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,16.204792,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,26.2247772,0ebc8d32382322e5de5e035427b4d3f1
